audio_path,class,class_name,gt_onset_sec,gt_offset_sec,window_sec,segment_index,placement,source,pred_onset_sec,raw_model_output
win_cuts/win40s/seg4/class_4/tau_fold3_room9_mix008_win40s_67.900-107.900.wav,4,Laughter,27.5,28.5,40,4,center,tau,17.6,"```json
{""start time"": 11.8}
``` ||| ```json
{""start time"": 25.7}
``` ||| ```json
{""start time"": 15.2}
```"
win_cuts/win40s/seg5/class_4/tau_fold3_room9_mix008_win40s_63.400-103.400.wav,4,Laughter,32.0,33.0,40,5,left_edge,tau,39.4,"```json
{""start time"": 39.5}
``` ||| ```json
{""start time"": 38.8}
``` ||| ```json
{""start time"": 39.8}
```"
win_cuts/win40s/seg1/class_6/sony_fold3_room22_mix005_win40s_69.000-109.000.wav,6,"Walk, footsteps",6.2,8.0,40,1,right_edge,sony,20.3,"```json
{""start time"": 29.1}
``` ||| ```json
{""start time"": 18.4}
``` ||| ```json
{""start time"": 13.4}
```"
win_cuts/win40s/seg2/class_6/sony_fold3_room22_mix005_win40s_64.100-104.100.wav,6,"Walk, footsteps",11.1,12.9,40,2,center,sony,35.0,"```json
{""start time"": 36.3}
``` ||| ```json
{""start time"": 39.4}
``` ||| ```json
{""start time"": 29.3}
```"
win_cuts/win40s/seg3/class_6/sony_fold3_room22_mix005_win40s_56.100-96.100.wav,6,"Walk, footsteps",19.1,20.9,40,3,center,sony,16.4,"```json
{""start time"": 15.4}
``` ||| ```json
{""start time"": 20.8}
``` ||| ```json
{""start time"": 13.1}
```"
win_cuts/win40s/seg4/class_6/sony_fold3_room22_mix005_win40s_48.100-88.100.wav,6,"Walk, footsteps",27.1,28.9,40,4,center,sony,18.7,"```json
{""start time"": 27.5}
``` ||| ```json
{""start time"": 17.7}
``` ||| ```json
{""start time"": 10.8}
```"
win_cuts/win40s/seg5/class_6/sony_fold3_room22_mix005_win40s_43.200-83.200.wav,6,"Walk, footsteps",32.0,33.8,40,5,left_edge,sony,23.0,"```json
{""start time"": 22.5}
``` ||| ```json
{""start time"": 32.8}
``` ||| ```json
{""start time"": 13.7}
```"
win_cuts/win40s/seg1/class_6/tau_fold3_room9_mix001_win40s_134.400-174.400.wav,6,"Walk, footsteps",3.5,8.0,40,1,right_edge,tau,20.7,"```json
{""start time"": 17.9}
``` ||| ```json
{""start time"": 17.6}
``` ||| ```json
{""start time"": 26.5}
```"
win_cuts/win40s/seg2/class_6/tau_fold3_room9_mix001_win40s_128.150-168.150.wav,6,"Walk, footsteps",9.8,14.3,40,2,center,tau,22.8,"```json
{""start time"": 23.3}
``` ||| ```json
{""start time"": 27.5}
``` ||| ```json
{""start time"": 17.5}
```"
win_cuts/win40s/seg3/class_6/tau_fold3_room9_mix001_win40s_120.150-160.150.wav,6,"Walk, footsteps",17.8,22.3,40,3,center,tau,36.4,"```json
{""start time"": 39.8}
``` ||| ```json
{""start time"": 39.8}
``` ||| ```json
{""start time"": 29.6}
```"
win_cuts/win40s/seg4/class_6/tau_fold3_room9_mix001_win40s_112.150-152.150.wav,6,"Walk, footsteps",25.8,30.3,40,4,center,tau,26.5,"```json
{""start time"": 25.6}
``` ||| ```json
{""start time"": 27.9}
``` ||| ```json
{""start time"": 26.1}
```"
win_cuts/win40s/seg5/class_6/tau_fold3_room9_mix001_win40s_105.900-145.900.wav,6,"Walk, footsteps",32.0,36.5,40,5,left_edge,tau,30.7,"```json
{""start time"": 12.2}
``` ||| ```json
{""start time"": 39.9}
``` ||| ```json
{""start time"": 39.9}
```"
win_cuts/win40s/seg1/class_6/tau_fold3_room9_mix006_win40s_70.900-110.900.wav,6,"Walk, footsteps",6.0,8.0,40,1,right_edge,tau,9.3,"```json
{""start time"": 13.7}
``` ||| ```json
{""start time"": 2.3}
``` ||| ```json
{""start time"": 11.9}
```"
win_cuts/win40s/seg2/class_6/tau_fold3_room9_mix006_win40s_65.900-105.900.wav,6,"Walk, footsteps",11.0,13.0,40,2,center,tau,26.1,"```json
{""start time"": 27.6}
``` ||| ```json
{""start time"": 24.5}
``` ||| ```json
{""start time"": 26.1}
```"
win_cuts/win40s/seg3/class_6/tau_fold3_room9_mix006_win40s_57.900-97.900.wav,6,"Walk, footsteps",19.0,21.0,40,3,center,tau,10.3,"```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 13.5}
``` ||| ```json
{""start time"": 14.2}
```"
win_cuts/win40s/seg4/class_6/tau_fold3_room9_mix006_win40s_49.900-89.900.wav,6,"Walk, footsteps",27.0,29.0,40,4,center,tau,13.7,"```json
{""start time"": 19.7}
``` ||| ```json
{""start time"": 11.2}
``` ||| ```json
{""start time"": 10.1}
```"
win_cuts/win40s/seg5/class_6/tau_fold3_room9_mix006_win40s_44.900-84.900.wav,6,"Walk, footsteps",32.0,34.0,40,5,left_edge,tau,29.0,"```json
{""start time"": 19.5}
``` ||| ```json
{""start time"": 39.8}
``` ||| ```json
{""start time"": 27.8}
```"
win_cuts/win40s/seg1/class_7/tau_fold3_room4_mix004_win40s_57.700-97.700.wav,7,"Door, open or close",5.3,8.0,40,1,right_edge,tau,29.6,"```json
{""start time"": 28.4}
``` ||| ```json
{""start time"": 30.4}
``` ||| ```json
{""start time"": 29.9}
```"
win_cuts/win40s/seg2/class_7/tau_fold3_room4_mix004_win40s_52.350-92.350.wav,7,"Door, open or close",10.7,13.4,40,2,center,tau,30.0,"```json
{""start time"": 29.4}
``` ||| ```json
{""start time"": 30.0}
``` ||| ```json
{""start time"": 30.5}
```"
win_cuts/win40s/seg3/class_7/tau_fold3_room4_mix004_win40s_44.350-84.350.wav,7,"Door, open or close",18.7,21.4,40,3,center,tau,31.6,"```json
{""start time"": 33.5}
``` ||| ```json
{""start time"": 30.5}
``` ||| ```json
{""start time"": 30.8}
```"
win_cuts/win40s/seg4/class_7/tau_fold3_room4_mix004_win40s_36.350-76.350.wav,7,"Door, open or close",26.7,29.4,40,4,center,tau,29.9,"```json
{""start time"": 29.7}
``` ||| ```json
{""start time"": 29.6}
``` ||| ```json
{""start time"": 30.5}
```"
win_cuts/win40s/seg5/class_7/tau_fold3_room4_mix004_win40s_31.000-71.000.wav,7,"Door, open or close",32.0,34.7,40,5,left_edge,tau,31.3,"```json
{""start time"": 29.4}
``` ||| ```json
{""start time"": 33.8}
``` ||| ```json
{""start time"": 30.7}
```"
win_cuts/win40s/seg1/class_10/tau_fold3_room4_mix007_win40s_96.900-136.900.wav,10,"Water tap, faucet",3.0,8.0,40,1,right_edge,tau,23.4,"```json
{""start time"": 30.3}
``` ||| ```json
{""start time"": 22.5}
``` ||| ```json
{""start time"": 17.4}
```"
win_cuts/win40s/seg2/class_10/tau_fold3_room4_mix007_win40s_90.400-130.400.wav,10,"Water tap, faucet",9.5,14.5,40,2,center,tau,13.6,"```json
{""start time"": 13.6}
``` ||| ```json
{""start time"": 17.1}
``` ||| ```json
{""start time"": 10.2}
```"
win_cuts/win40s/seg3/class_10/tau_fold3_room4_mix007_win40s_82.400-122.400.wav,10,"Water tap, faucet",17.5,22.5,40,3,center,tau,29.4,"```json
{""start time"": 35.5}
``` ||| ```json
{""start time"": 29.9}
``` ||| ```json
{""start time"": 22.8}
```"
win_cuts/win40s/seg4/class_10/tau_fold3_room4_mix007_win40s_74.400-114.400.wav,10,"Water tap, faucet",25.5,30.5,40,4,center,tau,32.5,"```json
{""start time"": 29.3}
``` ||| ```json
{""start time"": 38.8}
``` ||| ```json
{""start time"": 29.5}
```"
win_cuts/win40s/seg5/class_10/tau_fold3_room4_mix007_win40s_67.900-107.900.wav,10,"Water tap, faucet",32.0,37.0,40,5,left_edge,tau,33.9,"```json
{""start time"": 27.5}
``` ||| ```json
{""start time"": 37.3}
``` ||| ```json
{""start time"": 36.9}
```"
win_cuts/win50s/seg1/class_0/tau_fold3_room6_mix005_win50s_146.400-196.400.wav,0,"Female speech, woman speaking",7.0,10.0,50,1,right_edge,tau,11.9,"```json
{""start time"": 17.4}
``` ||| ```json
{""start time"": 3.0}
``` ||| ```json
{""start time"": 15.3}
```"
win_cuts/win50s/seg2/class_0/tau_fold3_room6_mix005_win50s_139.900-189.900.wav,0,"Female speech, woman speaking",13.5,16.5,50,2,center,tau,13.8,"```json
{""start time"": 13.7}
``` ||| ```json
{""start time"": 14.2}
``` ||| ```json
{""start time"": 13.5}
```"
win_cuts/win50s/seg3/class_0/tau_fold3_room6_mix005_win50s_129.900-179.900.wav,0,"Female speech, woman speaking",23.5,26.5,50,3,center,tau,23.5,"```json
{""start time"": 23.3}
``` ||| ```json
{""start time"": 23.9}
``` ||| ```json
{""start time"": 23.3}
```"
win_cuts/win50s/seg4/class_0/tau_fold3_room6_mix005_win50s_119.900-169.900.wav,0,"Female speech, woman speaking",33.5,36.5,50,4,center,tau,32.4,"```json
{""start time"": 33.7}
``` ||| ```json
{""start time"": 30.7}
``` ||| ```json
{""start time"": 32.7}
```"
win_cuts/win50s/seg5/class_0/tau_fold3_room6_mix005_win50s_113.400-163.400.wav,0,"Female speech, woman speaking",40.0,43.0,50,5,left_edge,tau,39.9,"```json
{""start time"": 39.9}
``` ||| ```json
{""start time"": 39.9}
``` ||| ```json
{""start time"": 39.8}
```"
win_cuts/win50s/seg1/class_1/sony_fold3_room22_mix007_win50s_57.200-107.200.wav,1,"Male speech, man speaking",8.9,10.0,50,1,right_edge,sony,29.4,"```json
{""start time"": 31.6}
``` ||| ```json
{""start time"": 27.6}
``` ||| ```json
{""start time"": 28.9}
```"
win_cuts/win50s/seg2/class_1/sony_fold3_room22_mix007_win50s_51.650-101.650.wav,1,"Male speech, man speaking",14.5,15.6,50,2,center,sony,15.2,"```json
{""start time"": 16.2}
``` ||| ```json
{""start time"": 15.1}
``` ||| ```json
{""start time"": 14.3}
```"
win_cuts/win50s/seg3/class_1/sony_fold3_room22_mix007_win50s_41.650-91.650.wav,1,"Male speech, man speaking",24.5,25.6,50,3,center,sony,14.0,"```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 12.4}
``` ||| ```json
{""start time"": 16.6}
```"
win_cuts/win50s/seg4/class_1/sony_fold3_room22_mix007_win50s_31.650-81.650.wav,1,"Male speech, man speaking",34.5,35.6,50,4,center,sony,21.2,"```json
{""start time"": 24.8}
``` ||| ```json
{""start time"": 13.4}
``` ||| ```json
{""start time"": 25.3}
```"
win_cuts/win50s/seg5/class_1/sony_fold3_room22_mix007_win50s_26.100-76.100.wav,1,"Male speech, man speaking",40.0,41.1,50,5,left_edge,sony,39.7,"```json
{""start time"": 39.5}
``` ||| ```json
{""start time"": 39.7}
``` ||| ```json
{""start time"": 39.8}
```"
win_cuts/win50s/seg1/class_1/tau_fold3_room6_mix005_win50s_203.900-253.900.wav,1,"Male speech, man speaking",8.5,10.0,50,1,right_edge,tau,4.2,"```json
{""start time"": 1.0}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 10.1}
```"
win_cuts/win50s/seg2/class_1/tau_fold3_room6_mix005_win50s_198.150-248.150.wav,1,"Male speech, man speaking",14.3,15.8,50,2,center,tau,10.3,"```json
{""start time"": 10.1}
``` ||| ```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 10.2}
```"
win_cuts/win50s/seg3/class_1/tau_fold3_room6_mix005_win50s_188.150-238.150.wav,1,"Male speech, man speaking",24.3,25.8,50,3,center,tau,20.4,"```json
{""start time"": 20.4}
``` ||| ```json
{""start time"": 20.4}
``` ||| ```json
{""start time"": 20.5}
```"
win_cuts/win50s/seg4/class_1/tau_fold3_room6_mix005_win50s_178.150-228.150.wav,1,"Male speech, man speaking",34.3,35.8,50,4,center,tau,30.6,"```json
{""start time"": 30.0}
``` ||| ```json
{""start time"": 30.9}
``` ||| ```json
{""start time"": 30.8}
```"
win_cuts/win50s/seg5/class_1/tau_fold3_room6_mix005_win50s_172.400-222.400.wav,1,"Male speech, man speaking",40.0,41.5,50,5,left_edge,tau,36.3,"```json
{""start time"": 36.2}
``` ||| ```json
{""start time"": 36.7}
``` ||| ```json
{""start time"": 35.9}
```"
win_cuts/win50s/seg1/class_2/tau_fold3_room6_mix001_win50s_44.400-94.400.wav,2,Clapping,9.0,10.0,50,1,right_edge,tau,49.8,"```json
{""start time"": 49.9}
``` ||| ```json
{""start time"": 49.5}
``` ||| ```json
{""start time"": 49.9}
```"
win_cuts/win50s/seg2/class_2/tau_fold3_room6_mix001_win50s_38.900-88.900.wav,2,Clapping,14.5,15.5,50,2,center,tau,27.2,"```json
{""start time"": 39.8}
``` ||| ```json
{""start time"": 38.7}
``` ||| ```json
{""start time"": 3.0}
```"
win_cuts/win50s/seg3/class_2/tau_fold3_room6_mix001_win50s_28.900-78.900.wav,2,Clapping,24.5,25.5,50,3,center,tau,32.2,"```json
{""start time"": 43.1}
``` ||| ```json
{""start time"": 32.8}
``` ||| ```json
{""start time"": 20.8}
```"
win_cuts/win50s/seg4/class_2/tau_fold3_room6_mix001_win50s_18.900-68.900.wav,2,Clapping,34.5,35.5,50,4,center,tau,29.8,"```json
{""start time"": 23.9}
``` ||| ```json
{""start time"": 25.3}
``` ||| ```json
{""start time"": 40.1}
```"
win_cuts/win50s/seg5/class_2/tau_fold3_room6_mix001_win50s_13.400-63.400.wav,2,Clapping,40.0,41.0,50,5,left_edge,tau,17.2,"```json
{""start time"": 33.5}
``` ||| ```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 15}
```"
win_cuts/win50s/seg1/class_2/tau_fold3_room6_mix002_win50s_182.900-232.900.wav,2,Clapping,9.0,10.0,50,1,right_edge,tau,10.0,"```json
{""start time"": 8}
``` ||| ```json
{""start time"": 10}
``` ||| ```json
{""start time"": 11.9}
```"
win_cuts/win50s/seg2/class_2/tau_fold3_room6_mix002_win50s_177.400-227.400.wav,2,Clapping,14.5,15.5,50,2,center,tau,13.6,"```json
{""start time"": 13.5}
``` ||| ```json
{""start time"": 13.7}
``` ||| ```json
{""start time"": 13.7}
```"
win_cuts/win50s/seg3/class_2/tau_fold3_room6_mix002_win50s_167.400-217.400.wav,2,Clapping,24.5,25.5,50,3,center,tau,23.7,"```json
{""start time"": 23.9}
``` ||| ```json
{""start time"": 23.5}
``` ||| ```json
{""start time"": 23.7}
```"
win_cuts/win50s/seg4/class_2/tau_fold3_room6_mix002_win50s_157.400-207.400.wav,2,Clapping,34.5,35.5,50,4,center,tau,33.5,"```json
{""start time"": 33.3}
``` ||| ```json
{""start time"": 32.6}
``` ||| ```json
{""start time"": 34.6}
```"
win_cuts/win50s/seg5/class_2/tau_fold3_room6_mix002_win50s_151.900-201.900.wav,2,Clapping,40.0,41.0,50,5,left_edge,tau,39.1,"```json
{""start time"": 39.5}
``` ||| ```json
{""start time"": 38.9}
``` ||| ```json
{""start time"": 38.9}
```"
win_cuts/win50s/seg1/class_2/tau_fold3_room7_mix004_win50s_188.400-238.400.wav,2,Clapping,9.5,10.0,50,1,right_edge,tau,37.9,"```json
{""start time"": 46.7}
``` ||| ```json
{""start time"": 28.3}
``` ||| ```json
{""start time"": 38.6}
```"
win_cuts/win50s/seg2/class_2/tau_fold3_room7_mix004_win50s_183.150-233.150.wav,2,Clapping,14.8,15.3,50,2,center,tau,20.6,"```json
{""start time"": 18.8}
``` ||| ```json
{""start time"": 25.4}
``` ||| ```json
{""start time"": 17.7}
```"
win_cuts/win50s/seg3/class_2/tau_fold3_room7_mix004_win50s_173.150-223.150.wav,2,Clapping,24.8,25.3,50,3,center,tau,39.3,"```json
{""start time"": 39.9}
``` ||| ```json
{""start time"": 31.5}
``` ||| ```json
{""start time"": 46.6}
```"
win_cuts/win50s/seg4/class_2/tau_fold3_room7_mix004_win50s_163.150-213.150.wav,2,Clapping,34.8,35.3,50,4,center,tau,45.2,"```json
{""start time"": 39.9}
``` ||| ```json
{""start time"": 45.9}
``` ||| ```json
{""start time"": 49.9}
```"
win_cuts/win50s/seg5/class_2/tau_fold3_room7_mix004_win50s_157.900-207.900.wav,2,Clapping,40.0,40.5,50,5,left_edge,tau,33.4,"```json
{""start time"": 42.5}
``` ||| ```json
{""start time"": 30.3}
``` ||| ```json
{""start time"": 27.5}
```"
win_cuts/win50s/seg1/class_2/tau_fold3_room7_mix006_win50s_102.400-152.400.wav,2,Clapping,8.5,10.0,50,1,right_edge,tau,5.5,"```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 11.5}
``` ||| ```json
{""start time"": 3.1}
```"
win_cuts/win50s/seg2/class_2/tau_fold3_room7_mix006_win50s_96.650-146.650.wav,2,Clapping,14.3,15.8,50,2,center,tau,25.6,"```json
{""start time"": 32.6}
``` ||| ```json
{""start time"": 16.8}
``` ||| ```json
{""start time"": 27.4}
```"
win_cuts/win50s/seg3/class_2/tau_fold3_room7_mix006_win50s_86.650-136.650.wav,2,Clapping,24.3,25.8,50,3,center,tau,27.9,"```json
{""start time"": 25.8}
``` ||| ```json
{""start time"": 27.9}
``` ||| ```json
{""start time"": 30.0}
```"
win_cuts/win50s/seg4/class_2/tau_fold3_room7_mix006_win50s_76.650-126.650.wav,2,Clapping,34.3,35.8,50,4,center,tau,42.9,"```json
{""start time"": 48.2}
``` ||| ```json
{""start time"": 42.6}
``` ||| ```json
{""start time"": 37.8}
```"
win_cuts/win50s/seg5/class_2/tau_fold3_room7_mix006_win50s_70.900-120.900.wav,2,Clapping,40.0,41.5,50,5,left_edge,tau,37.4,"```json
{""start time"": 48.7}
``` ||| ```json
{""start time"": 31.9}
``` ||| ```json
{""start time"": 31.7}
```"
win_cuts/win50s/seg1/class_3/sony_fold3_room21_mix023_win50s_53.800-103.800.wav,3,Telephone,4.4,10.0,50,1,right_edge,sony,11.4,"```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 11.3}
``` ||| ```json
{""start time"": 11.1}
```"
win_cuts/win50s/seg2/class_3/sony_fold3_room21_mix023_win50s_46.000-96.000.wav,3,Telephone,12.2,17.8,50,2,center,sony,15.1,"```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 14.8}
``` ||| ```json
{""start time"": 13.9}
```"
win_cuts/win50s/seg3/class_3/sony_fold3_room21_mix023_win50s_36.000-86.000.wav,3,Telephone,22.2,27.8,50,3,center,sony,14.3,"```json
{""start time"": 2.7}
``` ||| ```json
{""start time"": 10.9}
``` ||| ```json
{""start time"": 29.4}
```"
win_cuts/win50s/seg4/class_3/sony_fold3_room21_mix023_win50s_26.000-76.000.wav,3,Telephone,32.2,37.8,50,4,center,sony,38.6,"```json
{""start time"": 38.7}
``` ||| ```json
{""start time"": 38.4}
``` ||| ```json
{""start time"": 38.6}
```"
win_cuts/win50s/seg5/class_3/sony_fold3_room21_mix023_win50s_18.200-68.200.wav,3,Telephone,40.0,45.6,50,5,left_edge,sony,37.6,"```json
{""start time"": 36.8}
``` ||| ```json
{""start time"": 37.5}
``` ||| ```json
{""start time"": 38.5}
```"
win_cuts/win50s/seg1/class_3/tau_fold3_room6_mix004_win50s_238.900-288.900.wav,3,Telephone,2.5,10.0,50,1,right_edge,tau,2.1,"```json
{""start time"": 2.0}
``` ||| ```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 2.5}
```"
win_cuts/win50s/seg2/class_3/tau_fold3_room6_mix004_win50s_230.150-280.150.wav,3,Telephone,11.3,18.8,50,2,center,tau,15.0,"```json
{""start time"": 19.5}
``` ||| ```json
{""start time"": 10.7}
``` ||| ```json
{""start time"": 14.9}
```"
win_cuts/win50s/seg3/class_3/tau_fold3_room6_mix004_win50s_220.150-270.150.wav,3,Telephone,21.3,28.8,50,3,center,tau,35.8,"```json
{""start time"": 39.7}
``` ||| ```json
{""start time"": 29.2}
``` ||| ```json
{""start time"": 38.5}
```"
win_cuts/win50s/seg4/class_3/tau_fold3_room6_mix004_win50s_210.150-260.150.wav,3,Telephone,31.3,38.8,50,4,center,tau,36.3,"```json
{""start time"": 39.4}
``` ||| ```json
{""start time"": 29.6}
``` ||| ```json
{""start time"": 39.8}
```"
win_cuts/win50s/seg5/class_3/tau_fold3_room6_mix004_win50s_201.400-251.400.wav,3,Telephone,40.0,47.5,50,5,left_edge,tau,32.2,"```json
{""start time"": 44.5}
``` ||| ```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 40.1}
```"
win_cuts/win50s/seg1/class_3/tau_fold3_room9_mix002_win50s_84.900-134.900.wav,3,Telephone,3.0,10.0,50,1,right_edge,tau,11.7,"```json
{""start time"": 11.8}
``` ||| ```json
{""start time"": 11.9}
``` ||| ```json
{""start time"": 11.5}
```"
win_cuts/win50s/seg2/class_3/tau_fold3_room9_mix002_win50s_76.400-126.400.wav,3,Telephone,11.5,18.5,50,2,center,tau,19.6,"```json
{""start time"": 19}
``` ||| ```json
{""start time"": 19}
``` ||| ```json
{""start time"": 20.9}
```"
win_cuts/win50s/seg3/class_3/tau_fold3_room9_mix002_win50s_66.400-116.400.wav,3,Telephone,21.5,28.5,50,3,center,tau,20.7,"```json
{""start time"": 29.7}
``` ||| ```json
{""start time"": 3.0}
``` ||| ```json
{""start time"": 29.4}
```"
win_cuts/win50s/seg4/class_3/tau_fold3_room9_mix002_win50s_56.400-106.400.wav,3,Telephone,31.5,38.5,50,4,center,tau,39.2,"```json
{""start time"": 38.5}
``` ||| ```json
{""start time"": 39.6}
``` ||| ```json
{""start time"": 39.6}
```"
win_cuts/win50s/seg5/class_3/tau_fold3_room9_mix002_win50s_47.900-97.900.wav,3,Telephone,40.0,47.0,50,5,left_edge,tau,35.2,"```json
{""start time"": 37.9}
``` ||| ```json
{""start time"": 28.9}
``` ||| ```json
{""start time"": 38.9}
```"
win_cuts/win50s/seg1/class_4/sony_fold3_room21_mix003_win50s_66.400-116.400.wav,4,Laughter,9.0,10.0,50,1,right_edge,sony,20.1,"```json
{""start time"": 23.7}
``` ||| ```json
{""start time"": 23.7}
``` ||| ```json
{""start time"": 12.9}
```"
win_cuts/win50s/seg2/class_4/sony_fold3_room21_mix003_win50s_60.900-110.900.wav,4,Laughter,14.5,15.5,50,2,center,sony,24.9,"```json
{""start time"": 32.1}
``` ||| ```json
{""start time"": 27.6}
``` ||| ```json
{""start time"": 15}
```"
win_cuts/win50s/seg3/class_4/sony_fold3_room21_mix003_win50s_50.900-100.900.wav,4,Laughter,24.5,25.5,50,3,center,sony,25.2,"```json
{""start time"": 33.5}
``` ||| ```json
{""start time"": 31.5}
``` ||| ```json
{""start time"": 10.5}
```"
win_cuts/win50s/seg4/class_4/sony_fold3_room21_mix003_win50s_40.900-90.900.wav,4,Laughter,34.5,35.5,50,4,center,sony,29.4,"```json
{""start time"": 37.6}
``` ||| ```json
{""start time"": 10.8}
``` ||| ```json
{""start time"": 39.7}
```"
win_cuts/win50s/seg5/class_4/sony_fold3_room21_mix003_win50s_35.400-85.400.wav,4,Laughter,40.0,41.0,50,5,left_edge,sony,24.6,"```json
{""start time"": 34.7}
``` ||| ```json
{""start time"": 27.7}
``` ||| ```json
{""start time"": 11.5}
```"
win_cuts/win50s/seg1/class_4/sony_fold3_room21_mix018_win50s_47.200-97.200.wav,4,Laughter,8.9,10.0,50,1,right_edge,sony,22.8,"```json
{""start time"": 25.7}
``` ||| ```json
{""start time"": 27.9}
``` ||| ```json
{""start time"": 14.8}
```"
win_cuts/win50s/seg2/class_4/sony_fold3_room21_mix018_win50s_41.650-91.650.wav,4,Laughter,14.5,15.6,50,2,center,sony,32.5,"```json
{""start time"": 39.8}
``` ||| ```json
{""start time"": 29.3}
``` ||| ```json
{""start time"": 28.4}
```"
win_cuts/win50s/seg3/class_4/sony_fold3_room21_mix018_win50s_31.650-81.650.wav,4,Laughter,24.5,25.6,50,3,center,sony,20.6,"```json
{""start time"": 10.7}
``` ||| ```json
{""start time"": 35.6}
``` ||| ```json
{""start time"": 15.6}
```"
win_cuts/win50s/seg4/class_4/sony_fold3_room21_mix018_win50s_21.650-71.650.wav,4,Laughter,34.5,35.6,50,4,center,sony,15.4,"```json
{""start time"": 18.1}
``` ||| ```json
{""start time"": 10.6}
``` ||| ```json
{""start time"": 17.6}
```"
win_cuts/win50s/seg5/class_4/sony_fold3_room21_mix018_win50s_16.100-66.100.wav,4,Laughter,40.0,41.1,50,5,left_edge,sony,29.9,"```json
{""start time"": 36.2}
``` ||| ```json
{""start time"": 31.5}
``` ||| ```json
{""start time"": 21.9}
```"
win_cuts/win50s/seg1/class_4/sony_fold3_room22_mix002_win50s_45.100-95.100.wav,4,Laughter,5.2,10.0,50,1,right_edge,sony,26.9,"```json
{""start time"": 38.9}
``` ||| ```json
{""start time"": 17.3}
``` ||| ```json
{""start time"": 24.5}
```"
win_cuts/win50s/seg2/class_4/sony_fold3_room22_mix002_win50s_37.700-87.700.wav,4,Laughter,12.6,17.4,50,2,center,sony,23.5,"```json
{""start time"": 21.2}
``` ||| ```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 32.5}
```"
win_cuts/win50s/seg3/class_4/sony_fold3_room22_mix002_win50s_27.700-77.700.wav,4,Laughter,22.6,27.4,50,3,center,sony,22.7,"```json
{""start time"": 23.5}
``` ||| ```json
{""start time"": 14.9}
``` ||| ```json
{""start time"": 29.7}
```"
win_cuts/win50s/seg4/class_4/sony_fold3_room22_mix002_win50s_17.700-67.700.wav,4,Laughter,32.6,37.4,50,4,center,sony,27.1,"```json
{""start time"": 38.3}
``` ||| ```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 39.8}
```"
win_cuts/win50s/seg5/class_4/sony_fold3_room22_mix002_win50s_10.300-60.300.wav,4,Laughter,40.0,44.8,50,5,left_edge,sony,12.8,"```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 12.9}
``` ||| ```json
{""start time"": 12.7}
```"
win_cuts/win50s/seg1/class_4/tau_fold3_room4_mix007_win50s_55.400-105.400.wav,4,Laughter,8.5,10.0,50,1,right_edge,tau,22.4,"```json
{""start time"": 23.5}
``` ||| ```json
{""start time"": 19.9}
``` ||| ```json
{""start time"": 23.9}
```"
win_cuts/win50s/seg2/class_4/tau_fold3_room4_mix007_win50s_49.650-99.650.wav,4,Laughter,14.3,15.8,50,2,center,tau,16.2,"```json
{""start time"": 10.3}
``` ||| ```json
{""start time"": 10.5}
``` ||| ```json
{""start time"": 27.7}
```"
win_cuts/win50s/seg3/class_4/tau_fold3_room4_mix007_win50s_39.650-89.650.wav,4,Laughter,24.3,25.8,50,3,center,tau,29.8,"```json
{""start time"": 38.9}
``` ||| ```json
{""start time"": 39.4}
``` ||| ```json
{""start time"": 11.2}
```"
win_cuts/win50s/seg4/class_4/tau_fold3_room4_mix007_win50s_29.650-79.650.wav,4,Laughter,34.3,35.8,50,4,center,tau,27.3,"```json
{""start time"": 28.9}
``` ||| ```json
{""start time"": 24.3}
``` ||| ```json
{""start time"": 28.7}
```"
win_cuts/win50s/seg5/class_4/tau_fold3_room4_mix007_win50s_23.900-73.900.wav,4,Laughter,40.0,41.5,50,5,left_edge,tau,12.6,"```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 16}
``` ||| ```json
{""start time"": 18.7}
```"
win_cuts/win50s/seg1/class_4/tau_fold3_room4_mix007_win50s_124.400-174.400.wav,4,Laughter,9.5,10.0,50,1,right_edge,tau,29.3,"```json
{""start time"": 37.6}
``` ||| ```json
{""start time"": 16.7}
``` ||| ```json
{""start time"": 33.7}
```"
win_cuts/win50s/seg2/class_4/tau_fold3_room4_mix007_win50s_119.150-169.150.wav,4,Laughter,14.8,15.3,50,2,center,tau,41.5,"```json
{""start time"": 38.9}
``` ||| ```json
{""start time"": 47.7}
``` ||| ```json
{""start time"": 37.9}
```"
win_cuts/win50s/seg3/class_4/tau_fold3_room4_mix007_win50s_109.150-159.150.wav,4,Laughter,24.8,25.3,50,3,center,tau,38.0,"```json
{""start time"": 17.3}
``` ||| ```json
{""start time"": 47.9}
``` ||| ```json
{""start time"": 48.9}
```"
